"","gene_id","Blongum_20_1_S82_aligned.bam","Blongum_20_2_S83_aligned.bam","Blongum_20_3_S84_aligned.bam","Blongum_20_4_S85_aligned.bam","Blongum_20_5_S86_aligned.bam","Blongum_200_1_S87_aligned.bam","Blongum_200_2_S88_aligned.bam","Blongum_200_3_S89_aligned.bam","Blongum_200_4_S90_aligned.bam","Blongum_200_5_S91_aligned.bam","Blongum_Veh_1_S77_aligned.bam","Blongum_Veh_2_S78_aligned.bam","Blongum_Veh_3_S79_aligned.bam","Blongum_Veh_4_S80_aligned.bam","Blongum_Veh_5_S81_aligned.bam","refseq","symbol","product"
"11","BLLJ_RS00055",112.712363100531,87.8167703808817,85.9297165670649,78.5949733364486,77.55900067453,70.5263905194058,89.3802267695793,56.7510185717426,111.867900810076,108.399891272054,100.729278534059,90.6449530482233,116.771197495285,95.0943919992147,89.7636543112529,"WP_007051756.1","WP_007051756.1","Lrp/AsnC family transcriptional regulator"
"12","BLLJ_RS00060",438.858775476537,430.474364612165,440.885545771018,421.320594770798,473.338018822499,271.011523119514,298.718126308857,269.567338215777,259.928357764588,323.074185752004,339.693418035071,374.61232808425,356.729592348234,316.292216866953,333.070401523333,"WP_007056527.1","WP_007056527.1","pyridoxal phosphate-dependent aminotransferase"
"13","BLLJ_RS11060",160.675070802885,179.938284407885,154.673489820717,148.815072464915,133.447104101765,87.9598803107196,84.6760043080225,56.7510185717426,87.7395300471184,93.5214748229486,120.017863785262,123.533829817933,150.134396779652,135.406145129317,108.661265745201,"WP_007051753.1","WP_007051753.1","hypothetical protein"
"14","BLLJ_RS00070",127.101175411238,111.062386069939,93.2006925842781,136.574871699403,125.463089326446,64.1869396862008,77.6196706156873,56.7510185717426,72.3851122888727,66.5986260102815,112.516747298683,129.951171626656,121.903997385188,109.565277738226,82.6770500235224,"WP_015713191.1","WP_015713191.1","hypothetical protein"
"15","BLLJ_RS11350",41.9673692395596,53.3788212119085,58.1678081377055,52.8261296195802,47.9040886519156,21.3956465620669,24.6971679231732,32.4291534695672,24.1283707629576,31.1738249409829,25.7181136682704,27.273702687076,35.9295992293185,33.0763102605964,28.346417150922,NA,NA,"transposase"
"16","BLLJ_RS00090",153.480664647532,165.302156011071,173.181428773623,150.103514650758,151.696280731066,95.8841938522258,90.5562823849685,93.2338162250057,110.771156684487,124.695299763931,140.378037105976,117.918655735299,114.204797550334,159.17974312912,124.015575035284,"WP_008783747.1","WP_008783747.1","IS30 family transposase"
"17","BLLJ_RS00095",82.7356707865603,92.1215140270034,81.963729648585,78.5949733364486,88.9647360678433,42.7912931241338,36.4577240770652,70.9387732146782,59.2241827818049,51.7202095611761,103.944042742593,70.5907598959615,71.859198458637,72.3544286950547,62.5983378749527,"WP_015439060.1","istB","IS21-like element helper ATPase IstB"
"18","BLLJ_RS00100",164.272273880562,171.328797115642,178.469411331596,170.718589624253,208.724957697632,96.6766252063765,83.4999486926333,85.1265278576139,86.6427859215294,99.1894429940364,142.521213244998,137.972848887561,145.00159688975,152.977934955259,118.110071462175,"WP_014485507.1","istA","IS21 family transposase"
"19","BLLJ_RS00105",10.7916092330296,14.6361283968136,18.5079389529063,9.66331639382565,11.4057353933132,2.37729406245188,2.3521112307784,8.1072883673918,4.38697650235592,4.95947214970182,11.7874687646239,11.2303481652666,6.41599986237831,11.36998165208,3.54330214386524,"WP_008783747.1","WP_008783747.1","IS30 family transposase"
"20","BLLJ_RS00110",127.101175411238,71.4587445256194,82.6247274683317,112.094470168378,128.88480994444,53.8853320822426,76.4436150002981,81.072883673918,52.643718028271,42.5097612831584,90.0133978389463,96.2601271308566,87.257598128345,121.968894085949,74.4093450211701,"WP_006292753.1","WP_006292753.1","ATP-binding protein"
"21","BLLJ_RS00115",69.545926168413,60.2664110457031,49.574836480999,57.9798983629539,70.7155594385421,71.3188218735564,67.0351700771845,62.8314848472864,50.4502297770931,60.9306578391938,48.221463128007,74.6015985264139,55.1775988164534,63.0517164342619,72.0471435919266,"WP_012576485.1","WP_012576485.1","M48 family metallopeptidase"
"22","BLLJ_RS00120",21.5832184660592,23.2456156890569,27.1009106096128,26.4130648097901,35.357779719271,34.8669795826276,30.5774460001192,14.1877546429356,15.3544177582457,29.0483368768249,20.3601733207141,30.4823735914379,23.0975995045619,15.5045204346546,25.9842157216785,"WP_007051744.1","WP_007051744.1","gluconokinase, GntK/IdnK-type"
"23","BLLJ_RS00125",309.359464680182,296.16636285317,327.85491859434,278.947733235101,228.114707866265,2599.17484161406,2333.29434093217,2630.81507521864,2073.94314148876,2279.23170079868,376.127412398454,501.354828806545,386.243191715174,375.209394518641,572.833846591548,"WP_019727636.1","WP_019727636.1","ATP-binding protein"
"24","BLLJ_RS00130",12913.9590488588,14015.3843630429,14505.5971543403,11641.0751490953,14175.0479468097,34601.5150789871,33215.3387454372,32240.6590150253,51988.9617852944,29770.2943226172,11702.8133071325,13284.6997117843,10295.1133791722,12376.7418456369,10761.0086109187,"WP_003815072.1","WP_003815072.1","DNA starvation/stationary phase protection protein"
"25","BLLJ_RS00135",155.87880003265,213.515284847634,212.841297958422,202.285423177417,211.006104776295,137.090624268058,165.823841769877,145.931190613052,116.254877312432,126.112291806703,182.169971816915,170.861725657271,145.00159688975,188.121514607142,153.543092900827,"WP_013582296.1","WP_013582296.1","hemolysin family protein"
"26","BLLJ_RS00140",155.87880003265,179.077335678661,177.147415692103,183.603011482687,136.868824719759,339.160619576468,333.999794770533,293.889203317953,347.667887811707,336.535610158338,191.814264442517,262.308846431584,196.329595788776,198.457861563579,299.999581513924,"WP_007051740.1","WP_007051740.1","carbonic anhydrase"
"27","BLLJ_RS00145",842.944587868868,988.369141149531,940.599897499488,963.754755010879,872.538757588463,684.660689986142,765.61220561837,871.533499494618,781.978561544943,797.058024059221,610.805199621422,608.845304102668,535.094388522351,622.24808677747,498.424501570378,"WP_003833124.1","ahpC","peroxiredoxin"
"28","BLLJ_RS00150",213.434049275474,225.568567056775,229.366243452089,202.929644270339,197.319222304319,188.598662287849,202.281565846943,158.09212316414,159.027898210402,143.116196319967,159.666622357179,135.56634570929,180.931196119068,154.011569650902,137.007682896123,"WP_014485985.1","WP_014485985.1","FAD-dependent oxidoreductase"
"29","BLLJ_RS00155",414.877421625361,359.015620086546,335.7868924313,385.888434660104,386.654429833319,209.994308849916,179.936509154548,202.682209184795,163.414874712758,187.751445667283,311.832128227778,320.064922710098,414.473591109639,299.754061736655,269.290962933759,"WP_007051737.1","WP_007051737.1","OFA family MFS transporter"
"30","BLLJ_RS00165",128.300243103796,111.923334799163,138.148544327051,125.623113119734,126.603662865777,201.277563954259,209.337899539278,245.245473113602,258.831613638999,200.504374052231,150.022329731577,147.598861600647,186.063996008971,168.482455389913,168.89740219091,"WP_007056565.1","WP_007056565.1","LacI family transcriptional regulator"
"31","BLLJ_RS00170",46.763640009795,49.9350262950112,33.7108888070793,53.470350712502,60.4503975845602,1014.3121333128,1076.09088808112,792.487437912548,662.433451855744,405.968220254163,77.1543410048112,79.4146048829567,73.1423984311127,55.8162735647565,106.299064315957,"WP_007054562.1","WP_007054562.1","putative DNA binding domain-containing protein"
"32","BLLJ_RS00175",10.7916092330296,3.44379491689732,6.60997819746653,10.3075374867474,10.2651618539819,11.0940389581088,15.2887230000596,8.1072883673918,8.77395300471184,5.66796817108779,16.073821042669,16.8455222478999,16.6815996421836,13.4372510433673,11.8110071462175,"WP_019261498.1","WP_019261498.1","phosphoenolpyruvate carboxylase"
"33","BLLJ_RS00180",70.7449938609719,71.4587445256194,70.0657688931452,48.96080306205,46.7635151125843,85.5825862482677,51.7464470771248,83.0997057657659,77.8688329168176,70.1411061172114,71.7964006572548,81.0189403351377,75.708798376064,59.950812347331,69.6849421626831,NA,NA,"hypothetical protein"
"34","BLLJ_RS10805",41.9673692395596,29.2722567936272,38.3378735453059,43.8070343186763,18.2491766293012,34.8669795826276,31.7535016155084,28.3755092858713,32.9023237676694,34.7163050479127,48.221463128007,52.9430699219712,38.4959991742698,33.0763102605964,38.9763235825177,NA,NA,"hypothetical protein"
"35","BLLJ_RS00185",140.290920029385,135.16895048822,156.656483279957,174.583916181783,149.415133652403,244.068857078393,179.936509154548,127.689791786421,151.350689331279,224.593238779354,263.610665099771,326.482264518822,242.5247947979,297.686792345368,318.897192947872,"WP_007054557.1","WP_007054557.1","hypothetical protein"
"36","BLLJ_RS10135",13.1897446181473,20.6627695013839,15.202949854173,9.66331639382565,5.70286769665662,7.92431354150627,11.760556153892,2.02682209184795,16.4511618838347,14.1699204277195,13.9306449036465,24.8671995088046,28.2303993944646,13.4372510433673,5.90550357310874,NA,NA,"TrfB-related DNA-binding protein"
"37","BLLJ_RS00195",486.821483178891,414.977287486127,430.309580655071,461.262302531945,428.855650788578,377.197324575698,289.309681385743,366.854798624479,381.666955704965,328.033657901706,450.066989194732,522.211189684897,564.607987889291,488.909211039441,484.251292994917,"WP_008783074.1","WP_008783074.1","DUF1906 domain-containing protein"
"38","BLLJ_RS11220",95.9254154047076,72.3196932548438,75.3537514511185,77.3065311506052,51.3258092699096,208.409446141615,209.337899539278,137.823902245661,187.543245475716,152.326644597984,98.5861023950365,91.4471207743138,73.1423984311127,98.1952960861457,125.196675749905,NA,NA,"hypothetical protein"
"39","BLLJ_RS00205",40.7683015470007,51.6569237534598,56.8458124982122,45.0954765045197,43.3417944945903,30.9048228118744,30.5774460001192,32.4291534695672,23.0316266373686,34.0078090265268,28.9328778768042,44.9213926610664,46.1951990091238,33.0763102605964,16.5354100047045,"WP_013410492.1","WP_013410492.1","hypothetical protein"
"40","BLLJ_RS00210",134.295581566591,119.671873362182,127.572579211104,123.690449840968,112.916780393801,167.203015725782,161.119619308321,137.823902245661,161.22138646158,119.027331592844,131.805332549886,150.005364778918,116.771197495285,116.800720607731,131.102179323014,"WP_011068578.1","WP_011068578.1","hypothetical protein"
"41","BLLJ_RS00215",1936.49432348254,2145.48423322703,2285.73046068393,2069.23815046453,2160.24628349353,2954.18408827354,2857.81514539576,3330.06869690618,3357.13376842787,3823.7530274201,2570.73977875753,2567.7388912156,2493.25754652021,2441.44515111027,2879.52354224782,"WP_014483240.1","WP_014483240.1","phosphoenolpyruvate carboxylase"
"42","BLLJ_RS00220",136.693716951708,148.083181426585,157.317481099703,135.286429513559,145.993413034409,71.3188218735564,89.3802267695793,83.0997057657659,75.6753446656396,83.6025305235449,136.091684827931,120.325158913571,114.204797550334,151.944300259615,124.015575035284,"WP_019727647.1","WP_019727647.1","threonine/serine exporter family protein"
"43","BLLJ_RS00225",56.3561815502657,57.6835648580301,54.2018212192256,63.1336671063276,59.3098240452289,21.3956465620669,29.40139038473,16.2145767347836,25.2251148885465,18.4208965560353,63.2236961011647,60.9647471828759,61.5935986788317,71.3207939994111,61.4172371603309,"WP_014485978.1","WP_014485978.1","sodium/proline symporter"
"44","BLLJ_RS00230",51.5599107800303,61.9883085041518,68.0827754339053,56.6914561771105,65.0126917418855,125.204153955799,103.49289415425,131.743435970117,167.801851215114,136.739732127493,127.518980271841,161.235712944185,112.921597577858,144.708857390109,214.960330061158,"WP_012472057.1","WP_012472057.1","hypothetical protein"
"45","BLLJ_RS00235",104.31888925262,101.591950048471,111.047633717438,114.671354540064,135.728251180428,115.694977705992,107.021061000417,158.09212316414,143.673480452156,143.824692341353,118.946275715751,95.4579594047662,123.187197357663,123.002528781593,122.834474320662,"WP_015713199.1","WP_015713199.1","amidohydrolase family protein"
"46","BLLJ_RS00240",425.66903085839,504.515955325458,455.427497805444,519.88642198782,422.01220955259,262.294778223857,297.542070693468,247.27229520545,357.538584942007,349.288538543285,382.556940815522,474.081126119469,432.438390724298,533.355502952117,409.841947973747,"WP_003827911.1","trpS","tryptophan--tRNA ligase"
"47","BLLJ_RS00245",1497.635548006,1487.71940409964,1502.44804428414,1767.09845788425,1773.59185366021,2440.68857078393,2554.39279662534,1886.97136751044,2310.83987261598,2121.23708802961,1570.94810990352,1943.65240031721,1729.75356289719,1977.34317276628,2078.73725773428,"WP_007054547.1","WP_007054547.1","DUF3073 domain-containing protein"
"48","BLLJ_RS00250",49.1617753949127,48.2131288365625,44.9478517427724,48.3165819691283,42.201220955259,18.2259211454644,37.6337796924544,42.5632639288069,27.4186031397245,38.2587851548426,19.2885852512028,24.8671995088046,30.7967993394159,39.2781184344583,22.4409135778132,"WP_003827916.1","WP_003827916.1","sterol carrier family protein"
"49","BLLJ_RS00255",1338.15954489567,1362.88183836212,1344.46956536469,1374.76781229493,1210.14852523053,1139.5162872686,1293.66117692812,1108.67168424083,1290.86783581823,1368.10581729632,1322.3396777769,1163.14320283118,1235.72157349406,1387.13776155376,1362.9902246735,"WP_010081517.1","WP_010081517.1","glycogen/starch/alpha-glucan phosphorylase"
"50","BLLJ_RS00260",540.779529344039,557.894776537366,547.967192569976,526.328632917037,480.181460058487,662.472612069924,707.985480464299,445.900860206549,858.750650336171,291.900360811021,991.218964297921,821.419751516643,454.252790256384,1034.66833033928,1107.8724703152,"WP_012576523.1","WP_012576523.1","hypothetical protein"
"51","BLLJ_RS00265",56.3561815502657,95.5653089439007,84.6077209275716,79.8834155222921,79.8401477531927,135.505761559757,97.6126160773037,101.341104592397,84.4492976703514,86.4365146090888,110.37357115966,92.2492885004043,112.921597577858,120.935259390306,93.3069564551181,"WP_007051719.1","WP_007051719.1","rhomboid family intramembrane serine protease"
"52","BLLJ_RS00270",541.978597036598,585.445135872545,633.235911317294,662.90350461644,715.13960916074,1277.39934289081,1373.63295877459,1088.40346332235,1100.03435796575,946.550684571661,791.903583368826,940.140574978033,904.655980595341,807.268697297682,904.723147400259,"WP_007051717.1","crgA","cell division protein CrgA"
"53","BLLJ_RS00275",390.896067774184,431.33531334139,470.630447659617,498.627125921404,374.108120900674,1439.84777049169,1387.74562615926,1167.44952490442,1169.12923787785,1043.61463950154,548.653091589768,640.932013146287,508.147189100362,525.086425386968,601.18026374247,"WP_013139984.1","WP_013139984.1","DUF881 domain-containing protein"
"54","BLLJ_RS00280",326.146412376006,371.068902295686,401.225676586219,381.378887009652,407.184753541283,1068.19746539504,1157.23872554297,1199.87867837399,1182.29016738492,1365.98032923216,463.997634098378,420.335888471407,399.075191439931,424.823859909535,578.739350164657,"WP_011068569.1","WP_011068569.1","class E sortase"
"55","BLLJ_RS00285",398.090473929537,395.175466713968,470.630447659617,421.320594770798,385.513856293988,920.805233523028,903.210712618906,1132.993549343,881.78227697354,1015.98329466749,548.653091589768,636.119006789744,508.147189100362,517.850982517463,702.75492519994,"WP_007058011.1","WP_007058011.1","glutamine amidotransferase"
"56","BLLJ_RS00290",485.622415486332,540.67580195288,670.251789223106,478.656272040831,426.574503709915,1064.23530862429,1184.28800469693,893.828542504946,577.984154185392,947.967676614433,792.975171438337,782.915700664301,781.468783237678,551.960927473703,1051.17963601336,"WP_007054540.1","pknB","Stk1 family PASTA domain-containing Ser/Thr kinase"
"57","BLLJ_RS00295",178.661086191268,173.911643303315,216.146287057156,158.478388858741,131.165957023102,450.893440511707,461.013801232567,291.862381226105,228.122778122508,315.280729516758,253.96637247417,273.539194596851,204.02879562363,182.953341128924,283.46417150922,"WP_019727660.1","WP_019727660.1","serine/threonine protein kinase"
"58","BLLJ_RS00300",342.93336007183,392.592620526295,438.241554492031,345.302505806037,289.705678990156,587.191633425614,727.978425925915,557.376075258186,451.85857974266,634.812435161833,452.210165333754,474.081126119469,319.51679314644,364.873047562204,531.495321579787,"WP_013410481.1","WP_013410481.1","serine hydrolase"
"59","BLLJ_RS00305",333.340818531359,337.491901855938,358.260818302686,311.803008974108,295.408546686813,633.945083320501,644.478477233282,583.724762452209,533.017645036244,558.294864852147,417.919347109394,397.875192140874,336.198392788623,339.032180171113,377.952228678959,"WP_007054537.1","WP_007054537.1","FtsW/RodA/SpoVE family cell cycle protein"
"60","BLLJ_RS00310",390.896067774184,416.699184944576,424.360600277351,407.147730726521,390.076150451313,728.244414464426,760.907983156813,642.5026031158,603.209269073939,654.65032376064,502.574804600784,454.026932967207,323.366393063867,373.142125127353,531.495321579787,"WP_014485974.1","WP_014485974.1","protein phosphatase 2C domain-containing protein"
"61","BLLJ_RS00315",166.670409265679,201.462002638493,208.875311039942,193.910548969435,212.146678315626,236.936974891037,243.443512385565,152.011656888596,188.639989601305,260.726535870038,205.744909346163,194.124589713894,179.647996146593,193.28968808536,240.944545782837,"WP_013139992.1","WP_013139992.1","FHA domain-containing protein"
"62","BLLJ_RS00320",1435.28402799294,1404.20737736488,1425.11129937378,1436.61303721541,1335.61161455698,2332.91790661945,2190.99161147008,2476.77659623819,2395.28917028633,2350.08130293728,1907.42676373005,1966.91526437384,1922.23355876854,1821.26433372409,2102.35927202671,"WP_007054536.1","WP_007054536.1","FHA domain-containing protein"
"63","BLLJ_RS00325",196.647101579651,180.799233137109,180.452404790836,183.603011482687,135.728251180428,133.920898851456,142.302729462093,111.475215051637,114.061389061254,138.865220191651,141.449625175487,124.335997544023,128.319997247566,152.977934955259,128.739977893771,"WP_007051706.1","WP_007051706.1","prolyl oligopeptidase family serine peptidase"
"64","BLLJ_RS00330",190.651763116856,278.947388268683,276.297088654101,284.745723071396,255.488472810217,271.803954473665,310.478682462749,279.701448675017,284.056728527546,364.166954992391,185.384736025449,235.035143744508,265.622394302462,246.005057563186,301.180682228546,"WP_014483263.1","WP_014483263.1","alpha/beta hydrolase"
"65","BLLJ_RS00335",28.7776246214123,12.914230938365,21.1519302318929,18.0381906018079,12.5463089326446,16.6410584371632,17.640834230838,8.1072883673918,16.4511618838347,7.08496021385974,13.9306449036465,19.2520254261713,12.8319997247566,20.6726939128728,20.0787121485697,"WP_015713203.1","WP_015713203.1","VWA domain-containing protein"
"66","BLLJ_RS00340",9.59254154047076,10.331384750692,11.8979607554398,12.8844218584342,12.5463089326446,10.3016076039581,4.7042224615568,12.1609325510877,6.58046475353388,9.91894429940364,6.4295284170676,8.82384498699519,6.41599986237831,12.4036163477237,9.44880571697399,"WP_014485971.1","WP_014485971.1","hypothetical protein"
"67","BLLJ_RS11225",2.39813538511769,3.44379491689732,3.30498909873327,9.01909530090394,5.70286769665662,3.96215677075313,2.3521112307784,2.02682209184795,8.77395300471184,2.12548806415792,9.64429262560139,5.6151740826333,5.13279988990265,5.16817347821819,3.54330214386524,NA,NA,"hypothetical protein"
"68","BLLJ_RS00350",11.9906769255885,12.0532822091406,13.2199563949331,9.66331639382565,5.70286769665662,4.75458812490376,2.3521112307784,2.02682209184795,4.38697650235592,1.41699204277195,3.2147642085338,12.0325158913571,7.69919983485397,8.26907756514911,3.54330214386524,NA,NA,"hypothetical protein"
"69","BLLJ_RS00355",11.9906769255885,16.3580258552623,13.8809542146797,14.8170851371993,7.98401477531927,9.50917624980752,12.9366117692812,4.0536441836959,3.29023237676694,6.37646419247377,19.2885852512028,5.6151740826333,5.13279988990265,13.4372510433673,2.3622014292435,"WP_012472054.1","WP_012472054.1","toxic anion resistance protein"
"70","BLLJ_RS00360",504.807498567274,421.864877319922,344.379864088006,543.078381333002,468.775724665174,874.844214982292,852.640321157171,1374.18537827291,1707.63060354204,857.988681898414,255.037960543681,292.791220023022,298.985593586829,413.453878257455,213.779229346536,"WP_007055906.1","WP_007055906.1","Hsp20/alpha crystallin family protein"
"71","BLLJ_RS00365",57.5552492428246,64.5711546918248,72.0487623523852,67.6432147567796,54.7475298879036,76.0734099984602,68.2112256925737,70.9387732146782,85.5460417959404,70.1411061172114,66.4384603096985,63.3712503611473,100.089597853102,53.7490041734692,47.2440285848699,"WP_013410475.1","yddG","aromatic amino acid DMT transporter YddG"
"72","BLLJ_RS11355",103.119821560061,107.618591153041,97.8276773225047,82.4602998939789,82.1212948318553,99.0539192688283,115.253450308142,97.2874604087016,125.028830317144,110.525379336212,94.2997501169914,92.2492885004043,102.655997798053,107.498008346938,149.999790756962,"WP_013140001.1","WP_013140001.1","hypothetical protein"
"73","BLLJ_RS11070",34.7729630842065,44.7693339196652,33.7108888070793,38.0090444823809,43.3417944945903,29.3199601035732,51.7464470771248,40.536441836959,35.0958120188473,38.9672811762286,26.7897017377816,29.6802058653475,21.8143995320862,25.840867391091,27.1653164363002,"WP_007051694.1","WP_007051694.1","prolyl oligopeptidase family serine peptidase"
"74","BLLJ_RS00380",33.5738953916477,43.9083851904409,29.7449018885994,31.5668335531638,33.0766326406084,64.1869396862008,61.1548920002385,56.7510185717426,30.7088355164914,43.2182573045444,42.8635227804506,28.0758704131665,26.9471994219889,20.6726939128728,22.4409135778132,"WP_007056833.1","WP_007056833.1","DUF2156 domain-containing protein"
"75","BLLJ_RS00385",241.012606204328,230.734259432121,260.433140980181,223.544719243833,289.705678990156,320.142267076853,337.527961616701,441.847216022853,459.535788621783,527.829535932551,231.463023014433,322.47142588837,318.233593173964,263.576847389128,312.991689374763,"WP_007055903.1","msrB","peptide-methionine (R)-S-oxide reductase MsrB"
"76","BLLJ_RS10810",4.79627077023538,10.331384750692,13.2199563949331,12.2402007655125,26.2331914046205,10.3016076039581,22.3450566923948,20.2682209184795,7.67720887912286,10.6274403207896,13.9306449036465,5.6151740826333,10.2655997798053,13.4372510433673,20.0787121485697,"WP_019727670.1","WP_019727670.1","flavin-nucleotide-binding protein"
"77","BLLJ_RS00390",267.392095440622,284.113080644029,272.992099555368,239.650246566876,160.820869045717,637.114808737104,596.260197002325,553.32243107449,606.499501450706,463.356397986427,317.190068575335,389.051347153879,320.799993118915,330.763102605964,454.723775129373,"WP_007055924.1","WP_007055924.1","DEAD/DEAH box helicase"
"78","BLLJ_RS00395",61.1524523205011,80.9291805470871,82.6247274683317,72.1527624072315,65.0126917418855,179.881917392192,121.133728385088,160.118945255988,174.382315968648,120.444323635616,100.729278534059,113.105649378757,82.1247982384423,91.9934879122838,115.747870032931,"WP_003832522.1","WP_003832522.1","(deoxy)nucleoside triphosphate pyrophosphohydrolase"
"79","BLLJ_RS00400",273.387433903417,357.293722628097,380.073746354326,295.053260558143,284.0028112935,400.970265200217,461.013801232567,423.605817196221,436.504161984414,543.416448403042,368.626295911876,368.194986275527,342.614392651002,353.503065910124,582.282652308522,"WP_007051681.1","WP_007051681.1","putative heavy metal-binding protein"
"80","BLLJ_RS00405",45.5645723172361,50.7959750242355,49.574836480999,43.1628132257546,63.8721182025541,27.7350973952719,41.161946538622,70.9387732146782,40.5795326467923,62.3476498819657,33.2192301548492,32.0867090436189,33.3631992843672,35.1435796518837,41.3385250117612,"WP_011068547.1","WP_011068547.1","GNAT family N-acetyltransferase"
"81","BLLJ_RS00410",707.449938609719,746.442548237495,728.419597360812,746.652246696262,634.158887868216,686.245552694443,796.189651618489,1013.41104592397,945.393436257701,1021.65126283857,631.165372942136,601.625794567854,618.502386733269,602.609027560241,581.1015515939,"WP_016462052.1","WP_016462052.1","hemolysin III family protein"
"82","BLLJ_RS00415",21.5832184660592,24.1065644182813,32.388893167586,14.1728640442776,20.5303237079638,27.7350973952719,21.1690010770056,16.2145767347836,20.8381383861906,19.1293925774213,27.8612898072929,33.6910444957998,12.8319997247566,34.1099449562401,17.7165107193262,"WP_013140011.1","WP_013140011.1","hypothetical protein"
"83","BLLJ_RS00430",123.503972333561,132.586104300547,142.11453124553,118.536681097595,111.77620685447,57.8474888529958,81.1478374618549,87.1533499494618,78.9655770424065,85.7280185877028,108.230395020638,153.21403568328,107.788797687956,121.968894085949,124.015575035284,"WP_015512533.1","tgt","tRNA guanosine(34) transglycosylase Tgt"
"84","BLLJ_RS00435",587.543169353834,729.223573653008,731.724586459545,655.817072594301,709.436741464084,1624.48427600878,2163.94233231613,2024.7952697561,1818.40176022653,1439.6639154563,581.872321744617,517.398183328354,483.766389623324,600.541758168954,770.07766593338,"WP_011068543.1","WP_011068543.1","trypsin-like peptidase domain-containing protein"
